Clavage	N	Type	abundance	gen_length	subject_id
True	9997	J	30	62	IGHJ6
True	9998	V	36	296	IGHV1-69
True	9998	D left	36	31	IGHD3-22
False	9998	D right	36	31	IGHD3-22
True	9998	J	36	62	IGHJ6
True	9999	V	20	296	IGHV1-2
True	9999	D left	20	21	IGHD6-19
False	9999	D right	20	21	IGHD6-19
False	9999	J	20	50	IGHJ3
True	10000	V	11	296	IGHV1-3
True	10000	D left	11	30	IGHD3-10
True	10000	D right	11	30	IGHD3-10
True	10000	J	11	62	IGHJ6
True	10001	V	9	296	IGHV5-51
True	10001	J	9	48	IGHJ4
True	10002	V	11	296	IGHV5-51
True	10002	D left	11	28	IGHD2-21
True	10002	D right	11	28	IGHD2-21
True	10002	J	11	50	IGHJ3
True	10003	V	6	296	IGHV1-69
True	10003	D left	6	31	IGHD3-9
True	10003	D right	6	31	IGHD3-9
True	10003	J	6	62	IGHJ6
False	10004	V	18	299	IGHV4-39
True	10004	D left	18	31	IGHD2-2
True	10004	D right	18	31	IGHD2-2
True	10004	J	18	48	IGHJ4
True	10005	V	5	299	IGHV4-39
True	10005	D left	5	31	IGHD3-3
True	10005	D right	5	31	IGHD3-3
True	10005	J	5	52	IGHJ1
True	10006	V	48	296	IGHV1-69
True	10006	D left	48	28	IGHD2-21
False	10006	D right	48	28	IGHD2-21
True	10006	J	48	53	IGHJ2
False	10007	V	11	294	IGHV1-2
True	10007	D left	11	31	IGHD3-9
True	10007	D right	11	31	IGHD3-9
True	10007	J	11	51	IGHJ5
True	10008	V	9	296	IGHV3-7
True	10008	D left	9	21	IGHD6-13
True	10008	D right	9	21	IGHD6-13
True	10008	J	9	48	IGHJ4
True	10009	V	56	302	IGHV3-73
True	10009	D left	56	21	IGHD6-19
True	10009	D right	56	21	IGHD6-19
False	10009	J	56	53	IGHJ2
True	10010	V	22	296	IGHV1-8
True	10010	D left	22	28	IGHD2-21
True	10010	D right	22	28	IGHD2-21
True	10010	J	22	62	IGHJ6
False	10011	V	7	298	IGHV3-9
True	10011	D left	7	31	IGHD2-15
True	10011	D right	7	31	IGHD2-15
True	10011	J	7	50	IGHJ3
False	10012	V	16	296	IGHV7-4-1
False	10012	D left	16	21	IGHD6-19
True	10012	D right	16	21	IGHD6-19
True	10012	J	16	50	IGHJ3
False	10013	V	5	296	IGHV3-11
True	10013	D left	5	21	IGHD6-19
True	10013	D right	5	21	IGHD6-19
True	10013	J	5	48	IGHJ4
True	10014	V	21	296	IGHV3-48
True	10014	D left	21	31	IGHD3-22
True	10014	D right	21	31	IGHD3-22
True	10014	J	21	51	IGHJ5
True	10015	V	70	296	IGHV1-8
True	10015	D left	70	28	IGHD2-21
True	10015	D right	70	28	IGHD2-21
True	10015	J	70	62	IGHJ6
True	10016	V	21	296	IGHV1-69
True	10016	D left	21	31	IGHD2-15
True	10016	D right	21	31	IGHD2-15
True	10016	J	21	52	IGHJ1
True	10017	V	27	296	IGHV3-48
True	10017	D left	27	21	IGHD6-19
True	10017	D right	27	21	IGHD6-19
True	10017	J	27	48	IGHJ4
True	10018	V	62	296	IGHV3-48
True	10018	D left	62	19	IGHD4-23
True	10018	D right	62	19	IGHD4-23
True	10018	J	62	48	IGHJ4
False	10019	V	9	302	IGHV3-15
True	10019	D left	9	31	IGHD3-9
True	10019	D right	9	31	IGHD3-9
True	10019	J	9	48	IGHJ4
True	10020	V	17	296	IGHV3-33
True	10020	D left	17	20	IGHD1-26
True	10020	D right	17	20	IGHD1-26
True	10020	J	17	48	IGHJ4
False	10021	V	56	301	IGHV2-5
True	10021	D left	56	31	IGHD3-3
True	10021	D right	56	31	IGHD3-3
False	10021	J	56	50	IGHJ3
True	10022	V	32	296	IGHV1-46
True	10022	D left	32	23	IGHD5-12
True	10022	D right	32	23	IGHD5-12
True	10022	J	32	48	IGHJ4
False	10023	V	27	294	IGHV3-30-3
True	10023	D left	27	31	IGHD3-9
True	10023	D right	27	31	IGHD3-9
True	10023	J	27	62	IGHJ6
True	10024	V	5	294	IGHV1-f
True	10024	D left	5	31	IGHD2-15
True	10024	D right	5	31	IGHD2-15
True	10024	J	5	52	IGHJ1
True	10025	V	35	296	IGHV3-23
True	10025	D left	35	21	IGHD6-13
True	10025	D right	35	21	IGHD6-13
True	10025	J	35	48	IGHJ4
True	10026	V	8	293	IGHV4-59
True	10026	D left	8	20	IGHD1-26
True	10026	D right	8	20	IGHD1-26
True	10026	J	8	53	IGHJ2
True	10027	V	49	296	IGHV1-3
True	10027	D left	49	31	IGHD3-10
True	10027	D right	49	31	IGHD3-10
True	10027	J	49	62	IGHJ6
True	10028	V	24	296	IGHV3-21
True	10028	D left	24	16	IGHD4-17
True	10028	D right	24	16	IGHD4-17
True	10028	J	24	50	IGHJ3
True	10029	V	24	296	IGHV1-46
True	10029	D left	24	28	IGHD2-21
True	10029	D right	24	28	IGHD2-21
True	10029	J	24	48	IGHJ4
False	10030	V	25	296	IGHV3-21
True	10030	D left	25	20	IGHD5-24
True	10030	D right	25	20	IGHD5-24
True	10030	J	25	62	IGHJ6
False	10031	V	16	296	IGHV1-8
True	10031	D left	16	23	IGHD5/OR15-5b
True	10031	D right	16	23	IGHD5/OR15-5b
True	10031	J	16	50	IGHJ3
False	10032	V	27	301	IGHV2-5
True	10032	D left	27	23	IGHD5-12
True	10032	D right	27	23	IGHD5-12
True	10032	J	27	50	IGHJ3
True	10033	V	13	299	IGHV4-31
True	10033	D left	13	21	IGHD6-13
True	10033	D right	13	21	IGHD6-13
True	10033	J	13	48	IGHJ4
True	10034	V	64	298	IGHV3-9
True	10034	D left	64	31	IGHD3-22
True	10034	D right	64	31	IGHD3-22
True	10034	J	64	62	IGHJ6
True	10035	V	9	296	IGHV1-3
True	10035	D left	9	23	IGHD5-12
True	10035	D right	9	23	IGHD5-12
True	10035	J	9	48	IGHJ4
True	10036	V	7	293	IGHV3-53
True	10036	D left	7	31	IGHD3-22
True	10036	D right	7	31	IGHD3-22
True	10036	J	7	50	IGHJ3
True	10037	V	76	296	IGHV1-69
True	10037	D left	76	21	IGHD6-13
True	10037	D right	76	21	IGHD6-13
True	10037	J	76	50	IGHJ3
True	10038	V	22	296	IGHV7-4-1
True	10038	D left	22	21	IGHD6-19
True	10038	D right	22	21	IGHD6-19
True	10038	J	22	48	IGHJ4
True	10039	V	8	296	IGHV7-4-1
True	10039	J	8	48	IGHJ4
True	10040	V	13	305	IGHV6-1
True	10040	D left	13	16	IGHD4-11
True	10040	D right	13	16	IGHD4-11
True	10040	J	13	62	IGHJ6
False	10041	V	7	302	IGHV3-15
True	10041	D left	7	20	IGHD1-26
True	10041	D right	7	20	IGHD1-26
True	10041	J	7	48	IGHJ4
True	10042	V	32	299	IGHV4-31
True	10042	D left	32	16	IGHD4-11
True	10042	D right	32	16	IGHD4-11
True	10042	J	32	48	IGHJ4
False	10043	V	11	293	IGHV4-59
True	10043	D left	11	31	IGHD3-10
True	10043	D right	11	31	IGHD3-10
True	10043	J	11	48	IGHJ4
True	10044	V	53	296	IGHV7-4-1
True	10044	D left	53	30	IGHD3-10
True	10044	D right	53	30	IGHD3-10
True	10044	J	53	48	IGHJ4
True	10045	V	18	296	IGHV3-23
True	10045	D left	18	20	IGHD5-5
True	10045	D right	18	20	IGHD5-5
False	10045	J	18	50	IGHJ3
False	10046	V	54	296	IGHV1-8
True	10046	D left	54	21	IGHD6-19
False	10046	D right	54	21	IGHD6-19
True	10046	J	54	48	IGHJ4
True	10047	V	15	296	IGHV1-8
True	10047	D left	15	21	IGHD6-19
True	10047	D right	15	21	IGHD6-19
True	10047	J	15	62	IGHJ6
True	10048	V	21	296	IGHV3-21
True	10048	D left	21	31	IGHD3-10
True	10048	D right	21	31	IGHD3-10
True	10048	J	21	51	IGHJ5
False	10049	V	10	296	IGHV3-23
True	10049	D left	10	31	IGHD3-3
True	10049	D right	10	31	IGHD3-3
True	10049	J	10	48	IGHJ4
False	10050	V	5	296	IGHV3-21
True	10050	D left	5	20	IGHD1-26
True	10050	D right	5	20	IGHD1-26
True	10050	J	5	51	IGHJ5
True	10051	V	11	296	IGHV3-48
True	10051	D left	11	37	IGHD3-16
True	10051	D right	11	37	IGHD3-16
True	10051	J	11	48	IGHJ4
True	10052	V	9	294	IGHV3-30-3
True	10052	D left	9	31	IGHD3-22
True	10052	D right	9	31	IGHD3-22
True	10052	J	9	62	IGHJ6
False	10053	V	23	296	IGHV3-48
True	10053	D left	23	31	IGHD2/OR15-2b
True	10053	D right	23	31	IGHD2/OR15-2b
True	10053	J	23	50	IGHJ3
False	10054	V	15	299	IGHV4-39
True	10054	D left	15	21	IGHD6-13
True	10054	D right	15	21	IGHD6-13
True	10054	J	15	48	IGHJ4
True	10055	V	29	296	IGHV1-69
True	10055	D left	29	37	IGHD3-16
True	10055	D right	29	37	IGHD3-16
True	10055	J	29	51	IGHJ5
False	10056	V	9	294	IGHV1-69
True	10056	D left	9	21	IGHD6-13
True	10056	D right	9	21	IGHD6-13
False	10056	J	9	51	IGHJ5
True	10057	V	35	296	IGHV3-21
True	10057	D left	35	31	IGHD3-10
True	10057	D right	35	31	IGHD3-10
True	10057	J	35	48	IGHJ4
False	10058	V	17	296	IGHV3-33
True	10058	D left	17	31	IGHD2-8
True	10058	D right	17	31	IGHD2-8
False	10058	J	17	62	IGHJ6
True	10059	V	17	296	IGHV1-3
True	10059	D left	17	17	IGHD1-20
True	10059	D right	17	17	IGHD1-20
True	10059	J	17	48	IGHJ4
True	10060	V	32	296	IGHV3-48
True	10060	D left	32	21	IGHD6-19
True	10060	D right	32	21	IGHD6-19
True	10060	J	32	51	IGHJ5
True	10061	V	42	296	IGHV1-69
True	10061	D left	42	37	IGHD3-16
True	10061	D right	42	37	IGHD3-16
True	10061	J	42	48	IGHJ4
True	10062	V	7	296	IGHV1-69
True	10062	D left	7	21	IGHD6-19
True	10062	D right	7	21	IGHD6-19
True	10062	J	7	48	IGHJ4
True	10063	V	10	296	IGHV3-23
True	10063	D left	10	31	IGHD3/OR15-3b
True	10063	D right	10	31	IGHD3/OR15-3b
True	10063	J	10	62	IGHJ6
False	10064	V	17	299	IGHV4-61
True	10064	D left	17	20	IGHD1-26
True	10064	D right	17	20	IGHD1-26
True	10064	J	17	53	IGHJ2
True	10065	V	29	296	IGHV3-11
True	10065	D left	29	37	IGHD3-16
True	10065	D right	29	37	IGHD3-16
True	10065	J	29	51	IGHJ5
True	10066	V	5	299	IGHV4-61
True	10066	D left	5	21	IGHD6-13
True	10066	D right	5	21	IGHD6-13
True	10066	J	5	50	IGHJ3
False	10067	V	11	296	IGHV1-69
True	10067	D left	11	31	IGHD3-10
True	10067	D right	11	31	IGHD3-10
True	10067	J	11	48	IGHJ4
False	10068	V	15	296	IGHV1-3
True	10068	D left	15	21	IGHD6-19
True	10068	D right	15	21	IGHD6-19
True	10068	J	15	48	IGHJ4
True	10069	V	13	296	IGHV5-51
True	10069	D left	13	30	IGHD3-10
True	10069	D right	13	30	IGHD3-10
True	10069	J	13	62	IGHJ6
True	10070	V	41	296	IGHV1-18
True	10070	D left	41	31	IGHD3-10
True	10070	D right	41	31	IGHD3-10
True	10070	J	41	51	IGHJ5
False	10071	V	27	296	IGHV3-23
True	10071	D left	27	31	IGHD3-3
True	10071	D right	27	31	IGHD3-3
False	10071	J	27	48	IGHJ4
True	10072	V	14	297	IGHV2-5
False	10072	D left	14	31	IGHD3-22
True	10072	D right	14	31	IGHD3-22
False	10072	J	14	50	IGHJ3
True	10073	V	41	296	IGHV1-8
True	10073	D left	41	31	IGHD2-15
True	10073	D right	41	31	IGHD2-15
True	10073	J	41	51	IGHJ5
False	10074	V	9	301	IGHV2-5
True	10074	D left	9	37	IGHD3-16
True	10074	D right	9	37	IGHD3-16
True	10074	J	9	48	IGHJ4
True	10075	V	5	296	IGHV3-23
True	10075	D left	5	30	IGHD3-10
True	10075	D right	5	30	IGHD3-10
True	10075	J	5	62	IGHJ6
False	10076	V	19	296	IGHV3-7
True	10076	D left	19	31	IGHD3-3
True	10076	D right	19	31	IGHD3-3
False	10077	V	11	296	IGHV3-23
True	10077	D left	11	30	IGHD3-10
True	10077	D right	11	30	IGHD3-10
True	10077	J	11	51	IGHJ5
True	10078	V	45	296	IGHV5-51
True	10078	D left	45	28	IGHD2-21
True	10078	D right	45	28	IGHD2-21
False	10078	J	45	50	IGHJ3
True	10079	V	6	296	IGHV1-18
True	10079	D left	6	16	IGHD4-17
False	10079	D right	6	16	IGHD4-17
True	10079	J	6	48	IGHJ4
True	10080	V	7	298	IGHV3-43
True	10080	D left	7	11	IGHD7-27
True	10080	D right	7	11	IGHD7-27
True	10080	J	7	48	IGHJ4
True	10081	V	16	296	IGHV3-11
True	10081	D left	16	11	IGHD7-27
True	10081	D right	16	11	IGHD7-27
True	10081	J	16	48	IGHJ4
True	10082	V	23	296	IGHV3-30
True	10082	D left	23	28	IGHD2-21
True	10082	D right	23	28	IGHD2-21
True	10082	J	23	48	IGHJ4
True	10083	V	79	296	IGHV1-24
True	10083	D left	79	20	IGHD5-24
True	10083	D right	79	20	IGHD5-24
True	10083	J	79	51	IGHJ5
True	10084	V	7	299	IGHV4-30-2
True	10084	D left	7	16	IGHD4-11
True	10084	D right	7	16	IGHD4-11
True	10084	J	7	48	IGHJ4
True	10085	V	9	296	IGHV3-23
True	10085	D left	9	21	IGHD6-19
False	10085	D right	9	21	IGHD6-19
True	10085	J	9	48	IGHJ4
False	10086	V	16	296	IGHV1-69
True	10086	D left	16	21	IGHD6-19
True	10086	D right	16	21	IGHD6-19
True	10086	J	16	62	IGHJ6
False	10087	V	6	296	IGHV1-3
True	10087	D left	6	17	IGHD1-20
True	10087	D right	6	17	IGHD1-20
True	10087	J	6	48	IGHJ4
True	10088	V	8	296	IGHV3-23
True	10088	D left	8	31	IGHD3-10
True	10088	D right	8	31	IGHD3-10
True	10088	J	8	48	IGHJ4
True	10089	V	14	302	IGHV3-72
True	10089	D left	14	16	IGHD4-17
True	10089	D right	14	16	IGHD4-17
True	10089	J	14	50	IGHJ3
True	10090	V	38	296	IGHV3-7
True	10090	D left	38	31	IGHD3-9
True	10090	D right	38	31	IGHD3-9
True	10090	J	38	48	IGHJ4
False	10091	V	5	296	IGHV1-69
False	10091	D left	5	16	IGHD4-11
True	10091	D right	5	16	IGHD4-11
True	10091	J	5	51	IGHJ5
True	10092	V	6	296	IGHV3-30-3
True	10092	D left	6	21	IGHD6-13
False	10092	D right	6	21	IGHD6-13
True	10092	J	6	48	IGHJ4
False	10093	V	51	296	IGHV1-46
True	10093	D left	51	19	IGHD4-23
False	10093	D right	51	19	IGHD4-23
True	10093	J	51	48	IGHJ4
True	10094	V	11	296	IGHV3-7
True	10094	D left	11	30	IGHD3-10
True	10094	D right	11	30	IGHD3-10
True	10094	J	11	48	IGHJ4
True	10095	V	30	299	IGHV4-31
True	10095	D left	30	16	IGHD4-17
True	10095	D right	30	16	IGHD4-17
True	10095	J	30	50	IGHJ3
True	10096	V	11	293	IGHV4-59
True	10096	D left	11	20	IGHD1-26
True	10096	D right	11	20	IGHD1-26
True	10096	J	11	48	IGHJ4
True	10097	V	14	296	IGHV1-3
True	10097	D left	14	31	IGHD3-22
True	10097	D right	14	31	IGHD3-22
True	10097	J	14	48	IGHJ4
True	10098	V	21	296	IGHV5-51
True	10098	D left	21	16	IGHD4-17
True	10098	D right	21	16	IGHD4-17
True	10098	J	21	53	IGHJ2
True	10099	V	23	296	IGHV7-4-1
True	10099	D left	23	21	IGHD6-19
True	10099	D right	23	21	IGHD6-19
True	10099	J	23	62	IGHJ6
True	10100	V	33	293	IGHV3-53
True	10100	D left	33	31	IGHD3-10
True	10100	D right	33	31	IGHD3-10
True	10100	J	33	62	IGHJ6
True	10101	V	6	296	IGHV1-69
True	10101	D left	6	28	IGHD2-21
True	10101	D right	6	28	IGHD2-21
True	10101	J	6	51	IGHJ5
True	10102	V	8	296	IGHV1-69
True	10102	D left	8	28	IGHD2-21
True	10102	D right	8	28	IGHD2-21
True	10102	J	8	48	IGHJ4
True	10103	V	13	296	IGHV3-33
True	10103	D left	13	31	IGHD3-10
True	10103	D right	13	31	IGHD3-10
True	10103	J	13	48	IGHJ4
True	10104	V	9	302	IGHV3-15
False	10104	D left	9	16	IGHD4-17
True	10104	D right	9	16	IGHD4-17
True	10104	J	9	53	IGHJ2
True	10105	V	11	296	IGHV3-23
True	10105	D left	11	31	IGHD3-10
True	10105	D right	11	31	IGHD3-10
True	10105	J	11	51	IGHJ5
False	10106	V	12	296	IGHV1-69
True	10106	D left	12	20	IGHD1-26
True	10106	D right	12	20	IGHD1-26
True	10106	J	12	48	IGHJ4
True	10107	V	13	293	IGHV4-34
True	10107	D left	13	17	IGHD1-20
True	10107	D right	13	17	IGHD1-20
True	10107	J	13	48	IGHJ4
True	10108	V	25	296	IGHV1-69
True	10108	D left	25	28	IGHD2-21
True	10108	D right	25	28	IGHD2-21
True	10108	J	25	51	IGHJ5
True	10109	V	11	294	IGHV1-2
True	10109	D left	11	20	IGHD1-26
True	10109	D right	11	20	IGHD1-26
True	10109	J	11	48	IGHJ4
True	10110	V	15	296	IGHV1-18
True	10110	D left	15	31	IGHD3-3
True	10110	D right	15	31	IGHD3-3
True	10110	J	15	62	IGHJ6
True	10111	V	12	293	IGHV4-59
True	10111	D left	12	21	IGHD6-19
True	10111	D right	12	21	IGHD6-19
True	10111	J	12	51	IGHJ5
False	10112	V	11	302	IGHV3-15
True	10112	D left	11	31	IGHD2-15
True	10112	D right	11	31	IGHD2-15
True	10112	J	11	48	IGHJ4
True	10113	V	20	293	IGHV4-59
True	10113	D left	20	31	IGHD3-3
True	10113	D right	20	31	IGHD3-3
True	10113	J	20	62	IGHJ6
True	10114	V	8	296	IGHV1-69
True	10114	D left	8	28	IGHD2-21
True	10114	D right	8	28	IGHD2-21
True	10114	J	8	62	IGHJ6
True	10115	V	35	296	IGHV1-8
True	10115	D left	35	20	IGHD1-26
True	10115	D right	35	20	IGHD1-26
True	10115	J	35	62	IGHJ6
False	10116	V	19	296	IGHV1-18
True	10116	D left	19	20	IGHD5-24
True	10116	D right	19	20	IGHD5-24
True	10116	J	19	62	IGHJ6
True	10117	V	53	296	IGHV1-8
True	10117	D left	53	31	IGHD3-22
True	10117	D right	53	31	IGHD3-22
True	10117	J	53	48	IGHJ4
True	10118	V	26	296	IGHV3-30
True	10118	D left	26	37	IGHD3-16
True	10118	D right	26	37	IGHD3-16
True	10118	J	26	48	IGHJ4
False	10119	V	78	299	IGHV4-39
True	10119	D left	78	30	IGHD3-10
True	10119	D right	78	30	IGHD3-10
True	10119	J	78	51	IGHJ5
True	10120	V	8	296	IGHV3-30
True	10120	D left	8	37	IGHD3-16
True	10120	D right	8	37	IGHD3-16
False	10120	J	8	50	IGHJ3
True	10121	V	13	293	IGHV4-59
True	10121	D left	13	21	IGHD6-19
True	10121	D right	13	21	IGHD6-19
True	10121	J	13	48	IGHJ4
True	10122	V	6	299	IGHV4-61
True	10122	D left	6	31	IGHD2-15
False	10122	D right	6	31	IGHD2-15
True	10122	J	6	48	IGHJ4
False	10123	V	58	294	IGHV3-30-3
True	10123	D left	58	31	IGHD2-2
True	10123	D right	58	31	IGHD2-2
True	10123	J	58	48	IGHJ4
False	10124	V	6	296	IGHV1-69
True	10124	D left	6	16	IGHD4-11
True	10124	D right	6	16	IGHD4-11
True	10124	J	6	62	IGHJ6
False	10125	V	20	298	IGHV3-43
False	10125	D left	20	16	IGHD4-17
False	10125	D right	20	16	IGHD4-17
True	10125	J	20	62	IGHJ6
True	10126	V	33	302	IGHV3-72
True	10126	D left	33	31	IGHD2-2
True	10126	D right	33	31	IGHD2-2
True	10126	J	33	48	IGHJ4
False	10127	V	26	302	IGHV3-49
True	10127	D left	26	31	IGHD2-8
True	10127	D right	26	31	IGHD2-8
True	10127	J	26	51	IGHJ5
False	10128	V	8	296	IGHV3-7
True	10128	D left	8	31	IGHD3-9
True	10128	D right	8	31	IGHD3-9
True	10128	J	8	48	IGHJ4
False	10129	V	67	296	IGHV1-69
True	10129	D left	67	31	IGHD2-2
True	10129	D right	67	31	IGHD2-2
True	10129	J	67	48	IGHJ4
True	10130	V	15	298	IGHV3-9
True	10130	D left	15	31	IGHD2-15
True	10130	D right	15	31	IGHD2-15
True	10130	J	15	62	IGHJ6
True	10131	V	27	296	IGHV7-4-1
False	10131	D left	27	16	IGHD4-11
True	10131	D right	27	16	IGHD4-11
True	10131	J	27	62	IGHJ6
True	10132	V	11	302	IGHV3-72
True	10132	D left	11	30	IGHD3-10
True	10132	D right	11	30	IGHD3-10
True	10132	J	11	48	IGHJ4
True	10133	V	8	299	IGHV4-39
False	10133	D left	8	30	IGHD3-10
True	10133	D right	8	30	IGHD3-10
True	10133	J	8	48	IGHJ4
False	10134	V	34	296	IGHV3-74
True	10134	D left	34	37	IGHD3-16
True	10134	D right	34	37	IGHD3-16
True	10134	J	34	51	IGHJ5
False	10135	V	23	296	IGHV3-30-3
True	10135	D left	23	31	IGHD3-3
True	10135	D right	23	31	IGHD3-3
True	10135	J	23	48	IGHJ4
True	10136	V	18	296	IGHV7-4-1
True	10136	D left	18	16	IGHD4-17
True	10136	D right	18	16	IGHD4-17
True	10136	J	18	48	IGHJ4
True	10137	V	48	296	IGHV1-46
True	10137	D left	48	31	IGHD3-9
True	10137	D right	48	31	IGHD3-9
True	10137	J	48	48	IGHJ4
True	10138	V	12	296	IGHV3-7
True	10138	D left	12	31	IGHD2-2
True	10138	D right	12	31	IGHD2-2
True	10138	J	12	51	IGHJ5
True	10139	V	18	296	IGHV3-11
True	10139	D left	18	31	IGHD3-3
True	10139	D right	18	31	IGHD3-3
True	10139	J	18	50	IGHJ3
True	10140	V	15	293	IGHV4-59
True	10140	D left	15	31	IGHD3-10
True	10140	D right	15	31	IGHD3-10
False	10140	J	15	50	IGHJ3
True	10141	V	56	296	IGHV1-24
True	10141	D left	56	31	IGHD2/OR15-2b
True	10141	D right	56	31	IGHD2/OR15-2b
True	10141	J	56	62	IGHJ6
False	10142	V	29	293	IGHV3-53
True	10142	D left	29	31	IGHD3-10
True	10142	D right	29	31	IGHD3-10
False	10142	J	29	48	IGHJ4
True	10143	V	17	296	IGHV1-69
True	10143	D left	17	21	IGHD6-19
True	10143	D right	17	21	IGHD6-19
True	10143	J	17	48	IGHJ4
False	10144	V	14	296	IGHV1-69
True	10144	D left	14	31	IGHD3-10
True	10144	D right	14	31	IGHD3-10
True	10144	J	14	48	IGHJ4
False	10145	V	26	296	IGHV1-69
True	10145	D left	26	31	IGHD3-22
False	10145	D right	26	31	IGHD3-22
True	10145	J	26	62	IGHJ6
True	10146	V	14	298	IGHV3-9
True	10146	D left	14	31	IGHD3-9
True	10146	D right	14	31	IGHD3-9
True	10146	J	14	48	IGHJ4
True	10147	V	18	293	IGHV4-59
True	10147	D left	18	21	IGHD6-19
False	10147	D right	18	21	IGHD6-19
True	10147	J	18	48	IGHJ4
True	10148	V	6	296	IGHV1-69
True	10148	D left	6	16	IGHD4-17
False	10148	D right	6	16	IGHD4-17
True	10148	J	6	51	IGHJ5
False	10149	V	30	294	IGHV3-30-3
True	10149	D left	30	20	IGHD1-26
True	10149	D right	30	20	IGHD1-26
True	10149	J	30	48	IGHJ4
True	10150	V	10	296	IGHV1-69
True	10150	D left	10	23	IGHD5-12
False	10150	D right	10	23	IGHD5-12
True	10150	J	10	48	IGHJ4
True	10151	V	5	296	IGHV3-21
True	10151	D left	5	20	IGHD5-24
False	10151	D right	5	20	IGHD5-24
True	10151	J	5	50	IGHJ3
True	10152	V	57	298	IGHV3-9
True	10152	D left	57	37	IGHD3-16
True	10152	D right	57	37	IGHD3-16
True	10152	J	57	48	IGHJ4
True	10153	V	9	296	IGHV3-33
True	10153	D left	9	21	IGHD6-19
True	10153	D right	9	21	IGHD6-19
False	10153	J	9	48	IGHJ4
True	10154	V	24	296	IGHV1-69
True	10154	D left	24	19	IGHD4-23
True	10154	D right	24	19	IGHD4-23
True	10154	J	24	51	IGHJ5
False	10155	V	84	296	IGHV1-69
True	10155	D left	84	31	IGHD3-3
True	10155	D right	84	31	IGHD3-3
True	10155	J	84	51	IGHJ5
False	10156	V	5	296	IGHV3-64
True	10156	D left	5	20	IGHD1-26
True	10156	D right	5	20	IGHD1-26
True	10156	J	5	48	IGHJ4
False	10157	V	13	296	IGHV3-21
True	10157	D left	13	31	IGHD3/OR15-3b
True	10157	D right	13	31	IGHD3/OR15-3b
True	10157	J	13	62	IGHJ6
False	10158	V	6	296	IGHV1-69
True	10158	D left	6	28	IGHD2-21
True	10158	D right	6	28	IGHD2-21
True	10158	J	6	48	IGHJ4
True	10159	V	9	296	IGHV1-24
True	10159	D left	9	31	IGHD3/OR15-3b
True	10159	D right	9	31	IGHD3/OR15-3b
True	10159	J	9	51	IGHJ5
True	10160	V	11	296	IGHV1-3
True	10160	D left	11	11	IGHD7-27
False	10160	D right	11	11	IGHD7-27
True	10160	J	11	51	IGHJ5
True	10161	V	9	302	IGHV3-49
True	10161	D left	9	30	IGHD3-10
True	10161	D right	9	30	IGHD3-10
True	10161	J	9	52	IGHJ1
False	10162	V	10	298	IGHV3-9
True	10162	D left	10	31	IGHD3-10
True	10162	D right	10	31	IGHD3-10
True	10162	J	10	62	IGHJ6
False	10163	V	10	296	IGHV3-30-3
True	10163	D left	10	11	IGHD7-27
True	10163	D right	10	11	IGHD7-27
True	10163	J	10	50	IGHJ3
False	10164	V	7	299	IGHV4-39
False	10164	D left	7	16	IGHD4-17
False	10164	D right	7	16	IGHD4-17
False	10164	J	7	50	IGHJ3
False	10165	V	6	294	IGHV3-30-3
True	10165	D left	6	31	IGHD2-15
True	10165	D right	6	31	IGHD2-15
True	10165	J	6	62	IGHJ6
False	10166	V	41	296	IGHV7-4-1
True	10166	D left	41	31	IGHD2-2
True	10166	D right	41	31	IGHD2-2
True	10166	J	41	50	IGHJ3
True	10167	V	28	296	IGHV3-7
False	10167	D left	28	16	IGHD4-17
False	10167	D right	28	16	IGHD4-17
True	10167	J	28	51	IGHJ5
True	10168	V	34	297	IGHV2-5
True	10168	D left	34	20	IGHD5-24
True	10168	D right	34	20	IGHD5-24
True	10168	J	34	48	IGHJ4
False	10169	V	7	293	IGHV4-59
True	10169	D left	7	21	IGHD6-19
True	10169	D right	7	21	IGHD6-19
True	10169	J	7	51	IGHJ5
True	10170	V	36	296	IGHV3-33
True	10170	D left	36	31	IGHD2-2
False	10170	D right	36	31	IGHD2-2
False	10171	V	20	294	IGHV3-30-3
True	10171	D left	20	31	IGHD3-10
True	10171	D right	20	31	IGHD3-10
True	10171	J	20	51	IGHJ5
True	10172	V	18	293	IGHV4-59
True	10172	D left	18	18	IGHD6-6
True	10172	D right	18	18	IGHD6-6
False	10172	J	18	53	IGHJ2
True	10173	V	34	296	IGHV3-74
True	10173	D left	34	31	IGHD3-10
True	10173	D right	34	31	IGHD3-10
True	10173	J	34	48	IGHJ4
False	10174	V	6	296	IGHV3-7
True	10174	D left	6	31	IGHD2-2
True	10174	D right	6	31	IGHD2-2
True	10174	J	6	62	IGHJ6
False	10175	V	17	296	IGHV1-69
True	10175	D left	17	19	IGHD4-23
True	10175	D right	17	19	IGHD4-23
True	10175	J	17	51	IGHJ5
True	10176	V	6	296	IGHV1-69
True	10176	D left	6	21	IGHD6-13
True	10176	D right	6	21	IGHD6-13
True	10176	J	6	62	IGHJ6
False	10177	V	10	299	IGHV4-31
True	10177	D left	10	31	IGHD2-8
True	10177	D right	10	31	IGHD2-8
True	10177	J	10	62	IGHJ6
True	10178	V	5	296	IGHV7-4-1
True	10178	D left	5	21	IGHD6-19
True	10178	D right	5	21	IGHD6-19
True	10178	J	5	48	IGHJ4
False	10179	V	36	299	IGHV4-30-2
