Clavage	N	Type	abundance	gen_length	palindrome_len	perc_identity	subject_id
False	6125	V	35	296	1	89.19	IGHV1-8
True	6125	D left	35	31	0	100.0	IGHD2-15
True	6125	D right	35	31	0	100.0	IGHD2-15
True	6125	J	35	51	0	96.43	IGHJ5
True	6126	V	5	296	0	100.0	IGHV3-23
True	6126	D left	5	31	1	100.0	IGHD3-10
True	6126	D right	5	31	3	100.0	IGHD3-10
True	6126	J	5	51	1	100.0	IGHJ5
True	6127	V	48	293	0	97.24	IGHV4-34
True	6127	D left	48	31	0	100.0	IGHD2-2
True	6127	D right	48	31	0	100.0	IGHD2-2
True	6127	J	48	62	0	100.0	IGHJ6
True	6128	V	8	296	0	98.63	IGHV3-7
False	6128	D left	8	21	2	100.0	IGHD6-13
False	6128	D right	8	21	2	100.0	IGHD6-13
True	6128	J	8	48	0	100.0	IGHJ4
False	6129	V	7	296	0	97.64	IGHV3-23
True	6129	D left	7	20	0	94.44	IGHD5-5
True	6129	D right	7	20	1	94.44	IGHD5-5
True	6129	J	7	48	2	100.0	IGHJ4
False	6130	V	38	296	0	100.0	IGHV5-51
True	6130	D left	38	31	0	100.0	IGHD2-15
True	6130	D right	38	31	1	100.0	IGHD2-15
True	6130	J	38	62	0	100.0	IGHJ6
False	6131	V	29	296	2	100.0	IGHV5-51
True	6131	D left	29	17	1	100.0	IGHD1-7
True	6131	D right	29	17	0	100.0	IGHD1-7
True	6131	J	29	51	0	100.0	IGHJ5
False	6132	V	26	294	0	100.0	IGHV4-b
True	6132	D left	26	17	1	100.0	IGHD1-1
False	6132	D right	26	17	0	100.0	IGHD1-1
True	6132	J	26	48	0	97.3	IGHJ4
True	6133	V	60	296	0	87.46	IGHV3-30
True	6133	D left	60	18	0	100.0	IGHD6-6
True	6133	D right	60	18	0	100.0	IGHD6-6
True	6133	J	60	48	0	97.06	IGHJ4
False	6134	V	5	302	2	100.0	IGHV3-49
True	6134	D left	5	21	1	100.0	IGHD6-13
True	6134	D right	5	21	0	100.0	IGHD6-13
True	6134	J	5	48	1	100.0	IGHJ4
True	6135	V	12	296	0	100.0	IGHV1-18
True	6135	D left	12	20	0	100.0	IGHD1-26
False	6135	D right	12	20	0	100.0	IGHD1-26
True	6135	J	12	48	0	97.3	IGHJ4
True	6136	V	19	296	1	97.61	IGHV1-2
True	6136	D left	19	31	0	95.45	IGHD2-15
True	6136	D right	19	31	0	95.45	IGHD2-15
True	6136	J	19	48	1	100.0	IGHJ4
False	6137	V	62	293	1	100.0	IGHV4-34
False	6137	D left	62	20	1	100.0	IGHD5-5
True	6137	D right	62	20	0	100.0	IGHD5-5
True	6137	J	62	62	0	98.08	IGHJ6
False	6138	V	6	294	0	100.0	IGHV3-30-3
True	6138	D left	6	21	0	100.0	IGHD6-19
True	6138	D right	6	21	0	100.0	IGHD6-19
True	6138	J	6	48	0	97.5	IGHJ4
True	6139	V	57	296	1	100.0	IGHV1-3
True	6139	D left	57	18	0	100.0	IGHD6-6
True	6139	D right	57	18	0	100.0	IGHD6-6
True	6139	J	57	51	0	100.0	IGHJ5
False	6140	V	38	296	0	100.0	IGHV3-21
True	6140	D left	38	31	0	100.0	IGHD2-2
True	6140	D right	38	31	0	100.0	IGHD2-2
True	6140	J	38	62	0	97.44	IGHJ6
False	6141	V	9	296	1	100.0	IGHV3-74
True	6141	D left	9	20	0	100.0	IGHD5-24
True	6141	D right	9	20	0	100.0	IGHD5-24
True	6141	J	9	62	0	100.0	IGHJ6
True	6142	V	107	294	0	96.93	IGHV3-7
True	6142	D left	107	20	0	100.0	IGHD5-24
True	6142	D right	107	20	0	100.0	IGHD5-24
True	6142	J	107	48	0	97.14	IGHJ4
False	6143	V	14	296	0	98.65	IGHV3-23
True	6143	D left	14	21	0	100.0	IGHD6-19
False	6143	D right	14	21	0	100.0	IGHD6-19
True	6143	J	14	48	1	100.0	IGHJ4
True	6144	V	16	296	0	95.25	IGHV4-4
True	6144	D left	16	20	1	100.0	IGHD1-26
True	6144	D right	16	20	0	100.0	IGHD1-26
True	6144	J	16	48	0	97.22	IGHJ4
False	6145	V	13	296	0	100.0	IGHV1-18
True	6145	D left	13	28	1	100.0	IGHD2-21
True	6145	D right	13	28	1	100.0	IGHD2-21
True	6145	J	13	48	0	100.0	IGHJ4
True	6146	V	26	296	0	96.26	IGHV3-30
True	6146	D left	26	31	0	100.0	IGHD3-3
True	6146	D right	26	31	0	100.0	IGHD3-3
True	6146	J	26	48	0	100.0	IGHJ4
False	6147	V	13	294	0	100.0	IGHV3-30-3
True	6147	D left	13	20	0	100.0	IGHD5-24
True	6147	D right	13	20	0	100.0	IGHD5-24
True	6147	J	13	48	1	100.0	IGHJ4
True	6148	V	28	296	0	93.2	IGHV1-18
True	6148	D left	28	21	0	93.33	IGHD6-19
True	6148	D right	28	21	0	93.33	IGHD6-19
True	6148	J	28	48	0	97.14	IGHJ4
False	6149	V	30	296	1	95.61	IGHV3-23
True	6149	D left	30	21	0	94.12	IGHD6-13
True	6149	D right	30	21	1	94.12	IGHD6-13
True	6149	J	30	48	0	100.0	IGHJ4
True	6150	V	7	293	0	92.81	IGHV4-59
False	6150	D left	7	20	0	93.75	IGHD5-5
True	6150	D right	7	20	3	93.75	IGHD5-5
True	6150	J	7	51	0	100.0	IGHJ5
False	6151	V	28	293	0	99.66	IGHV4-34
True	6151	D left	28	31	0	100.0	IGHD2-2
True	6151	D right	28	31	0	100.0	IGHD2-2
True	6151	J	28	48	0	100.0	IGHJ4
True	6152	V	24	296	0	96.93	IGHV3-21
True	6152	D left	24	17	0	100.0	IGHD1-20
True	6152	D right	24	17	0	100.0	IGHD1-20
True	6152	J	24	51	0	100.0	IGHJ5
False	6153	V	6	293	1	100.0	IGHV4-34
False	6153	D left	6	31	1	100.0	IGHD3-10
True	6153	D right	6	31	0	100.0	IGHD3-10
False	6153	J	6	48	1	97.44	IGHJ4
True	6154	V	24	299	0	85.52	IGHV4-39
True	6154	D left	24	28	0	100.0	IGHD2-21
True	6154	D right	24	28	0	100.0	IGHD2-21
True	6154	J	24	51	0	100.0	IGHJ5
True	6155	V	11	298	0	87.54	IGHV3-43
True	6155	D left	11	28	1	100.0	IGHD2-21
True	6155	D right	11	28	0	100.0	IGHD2-21
True	6155	J	11	48	1	93.1	IGHJ4
True	6156	V	10	296	0	100.0	IGHV1-69
True	6156	D left	10	31	0	100.0	IGHD3-3
True	6156	D right	10	31	0	100.0	IGHD3-3
True	6156	J	10	48	0	100.0	IGHJ4
True	6157	V	19	296	0	91.19	IGHV1-69
False	6157	D left	19	20	0	100.0	IGHD1-26
True	6157	D right	19	20	1	100.0	IGHD1-26
True	6157	J	19	48	0	100.0	IGHJ4
False	6158	V	21	305	2	100.0	IGHV6-1
True	6158	D left	21	21	0	100.0	IGHD6-13
True	6158	D right	21	21	1	100.0	IGHD6-13
True	6158	J	21	51	1	97.67	IGHJ5
True	6159	V	9	296	0	97.26	IGHV3-23
True	6159	D left	9	31	0	100.0	IGHD3-22
True	6159	D right	9	31	0	100.0	IGHD3-22
True	6159	J	9	48	0	100.0	IGHJ4
False	6160	V	27	294	0	100.0	IGHV3-30-3
True	6160	D left	27	31	0	100.0	IGHD2-2
True	6160	D right	27	31	0	100.0	IGHD2-2
True	6160	J	27	48	1	100.0	IGHJ4
True	6161	V	11	296	0	96.25	IGHV3-23
True	6161	D left	11	21	0	100.0	IGHD6-19
False	6161	D right	11	21	0	100.0	IGHD6-19
False	6161	J	11	48	2	100.0	IGHJ4
False	6162	V	11	293	0	99.66	IGHV4-34
False	6162	D left	11	18	1	100.0	IGHD6-6
True	6162	D right	11	18	1	100.0	IGHD6-6
False	6162	J	11	62	1	98.25	IGHJ6
True	6163	V	20	301	0	100.0	IGHV2-70
True	6163	D left	20	21	1	100.0	IGHD6-13
False	6163	D right	20	21	0	100.0	IGHD6-13
True	6163	J	20	48	0	100.0	IGHJ4
False	6164	V	28	293	1	100.0	IGHV4-59
True	6164	D left	28	20	0	100.0	IGHD5-5
False	6164	D right	28	20	0	100.0	IGHD5-5
True	6164	J	28	62	0	97.96	IGHJ6
True	6165	V	29	294	0	98.98	IGHV3-7
True	6165	D left	29	20	0	100.0	IGHD1-26
True	6165	D right	29	20	0	100.0	IGHD1-26
True	6165	J	29	62	0	100.0	IGHJ6
False	6166	V	63	296	1	85.85	IGHV3-48
True	6166	D left	63	16	0	100.0	IGHD4-11
True	6166	D right	63	16	0	100.0	IGHD4-11
True	6166	J	63	53	0	94.29	IGHJ2
True	6167	V	13	296	0	95.58	IGHV3-30
True	6167	D left	13	17	0	100.0	IGHD1/OR15-1b
True	6167	D right	13	17	0	100.0	IGHD1/OR15-1b
True	6167	J	13	62	0	100.0	IGHJ6
False	6168	V	32	296	1	95.61	IGHV1-18
True	6168	D left	32	31	0	100.0	IGHD2-2
True	6168	D right	32	31	1	100.0	IGHD2-2
True	6168	J	32	51	0	100.0	IGHJ5
True	6169	V	31	296	0	99.32	IGHV3-64D
True	6169	D left	31	17	0	100.0	IGHD1-7
False	6169	D right	31	17	1	100.0	IGHD1-7
True	6169	J	31	62	1	100.0	IGHJ6
False	6170	V	52	296	3	87.84	IGHV3-7
True	6170	D left	52	17	0	100.0	IGHD1-20
False	6170	D right	52	17	3	100.0	IGHD1-20
True	6170	J	52	48	0	100.0	IGHJ4
False	6171	V	24	296	0	93.24	IGHV5-51
True	6171	D left	24	31	1	100.0	IGHD2-8
True	6171	D right	24	31	0	100.0	IGHD2-8
True	6171	J	24	51	0	97.44	IGHJ5
True	6172	V	17	296	0	96.6	IGHV3-21
True	6172	D left	17	21	0	100.0	IGHD6-19
True	6172	D right	17	21	1	100.0	IGHD6-19
True	6172	J	17	48	0	100.0	IGHJ4
False	6173	V	5	296	1	100.0	IGHV1-46
True	6173	D left	5	37	0	100.0	IGHD3-16
True	6173	D right	5	37	0	100.0	IGHD3-16
True	6173	J	5	48	1	100.0	IGHJ4
True	6174	V	22	293	0	100.0	IGHV4-34
True	6174	D left	22	31	0	100.0	IGHD3-9
True	6174	D right	22	31	0	100.0	IGHD3-9
False	6174	J	22	48	1	100.0	IGHJ4
False	6175	V	6	296	1	95.95	IGHV3-74
True	6175	J	6	48	0	100.0	IGHJ4
True	6176	V	13	296	0	91.78	IGHV1-46
True	6176	D left	13	31	0	94.74	IGHD3-10
True	6176	D right	13	31	0	94.74	IGHD3-10
True	6176	J	13	51	0	97.62	IGHJ5
True	6177	V	35	296	1	98.98	IGHV3-30
True	6177	D left	35	16	0	100.0	IGHD4-17
False	6177	D right	35	16	1	100.0	IGHD4-17
True	6177	J	35	62	0	100.0	IGHJ6
True	6178	V	17	293	0	100.0	IGHV4-59
True	6178	D left	17	20	0	100.0	IGHD1-26
True	6178	D right	17	20	1	100.0	IGHD1-26
True	6178	J	17	51	0	100.0	IGHJ5
True	6179	V	82	296	0	98.64	IGHV3-30
True	6179	D left	82	20	0	100.0	IGHD1-26
True	6179	D right	82	20	0	100.0	IGHD1-26
False	6179	J	82	48	2	100.0	IGHJ4
True	6180	V	36	296	0	91.13	IGHV3-23
True	6180	D left	36	16	0	100.0	IGHD4-17
False	6180	D right	36	16	0	100.0	IGHD4-17
True	6180	J	36	52	0	100.0	IGHJ1
False	6181	V	18	296	0	93.24	IGHV3-30
True	6181	D left	18	20	0	93.75	IGHD1-26
False	6181	D right	18	20	0	93.75	IGHD1-26
True	6181	J	18	48	1	96.88	IGHJ4
True	6182	V	15	296	0	91.13	IGHV1-46
True	6182	D left	15	21	1	100.0	IGHD6-13
True	6182	D right	15	21	2	100.0	IGHD6-13
True	6182	J	15	48	0	100.0	IGHJ4
False	6183	V	12	296	4	97.99	IGHV3-21
True	6183	D left	12	21	1	100.0	IGHD6-13
False	6183	D right	12	21	1	100.0	IGHD6-13
True	6183	J	12	62	1	96.15	IGHJ6
True	6184	V	24	296	0	100.0	IGHV3-7
True	6184	D left	24	31	0	100.0	IGHD3-3
True	6184	D right	24	31	0	100.0	IGHD3-3
True	6184	J	24	62	1	97.92	IGHJ6
True	6185	V	29	293	1	100.0	IGHV4-34
True	6185	D left	29	21	1	100.0	IGHD6-19
True	6185	D right	29	21	1	100.0	IGHD6-19
True	6185	J	29	48	0	94.12	IGHJ4
False	6186	V	9	299	1	96.32	IGHV4-39
True	6186	D left	9	31	0	100.0	IGHD2-8
True	6186	D right	9	31	0	100.0	IGHD2-8
True	6186	J	9	62	0	100.0	IGHJ6
False	6187	V	23	293	1	95.56	IGHV3-66
True	6187	D left	23	31	0	100.0	IGHD3-10
True	6187	D right	23	31	0	100.0	IGHD3-10
True	6187	J	23	53	1	100.0	IGHJ2
True	6188	V	13	293	0	98.62	IGHV3-53
True	6188	D left	13	31	0	100.0	IGHD2-15
True	6188	D right	13	31	0	100.0	IGHD2-15
True	6188	J	13	48	1	97.06	IGHJ4
True	6189	V	6	299	0	97.32	IGHV4-39
True	6189	D left	6	31	1	95.0	IGHD3-22
True	6189	D right	6	31	0	95.0	IGHD3-22
True	6189	J	6	51	1	97.56	IGHJ5
False	6190	V	12	296	1	100.0	IGHV3-7
True	6190	D left	12	31	0	100.0	IGHD3-10
True	6190	D right	12	31	0	100.0	IGHD3-10
True	6190	J	12	48	0	100.0	IGHJ4
False	6191	V	71	294	0	100.0	IGHV3-30-3
True	6191	D left	71	20	0	100.0	IGHD5-5
True	6191	D right	71	20	0	100.0	IGHD5-5
True	6191	J	71	48	0	100.0	IGHJ4
False	6192	V	21	294	0	98.3	IGHV4-b
True	6192	D left	21	20	0	100.0	IGHD5-24
True	6192	D right	21	20	0	100.0	IGHD5-24
True	6192	J	21	48	0	100.0	IGHJ4
True	6193	V	28	299	1	90.82	IGHV4-39
True	6193	D left	28	31	0	100.0	IGHD3-3
True	6193	D right	28	31	1	100.0	IGHD3-3
True	6193	J	28	51	0	92.86	IGHJ5
True	6194	V	31	296	1	100.0	IGHV3-21
True	6194	D left	31	31	0	100.0	IGHD2-2
True	6194	D right	31	31	0	100.0	IGHD2-2
True	6194	J	31	51	0	100.0	IGHJ5
False	6195	V	17	296	2	83.78	IGHV1-2
True	6195	D left	17	31	0	100.0	IGHD2-2
True	6195	D right	17	31	0	100.0	IGHD2-2
True	6196	V	20	294	0	88.46	IGHV3-30-3
True	6197	V	114	293	0	95.55	IGHV4-59
True	6197	D left	114	21	0	100.0	IGHD6-19
True	6197	D right	114	21	0	100.0	IGHD6-19
True	6197	J	114	51	0	100.0	IGHJ5
False	6198	V	9	296	1	98.99	IGHV5-51
True	6198	D left	9	20	0	100.0	IGHD5-24
True	6198	D right	9	20	0	100.0	IGHD5-24
True	6198	J	9	48	0	97.14	IGHJ4
False	6199	V	22	302	1	100.0	IGHV3-49
True	6199	D left	22	21	0	100.0	IGHD6-19
True	6199	D right	22	21	0	100.0	IGHD6-19
True	6199	J	22	48	0	94.44	IGHJ4
False	6200	V	11	296	0	97.3	IGHV3-48
True	6200	D left	11	28	0	100.0	IGHD2-21
True	6200	D right	11	28	0	100.0	IGHD2-21
True	6200	J	11	48	0	100.0	IGHJ4
True	6201	V	14	296	1	94.22	IGHV3-23
True	6201	D left	14	21	0	100.0	IGHD6-19
False	6201	D right	14	21	0	100.0	IGHD6-19
True	6201	J	14	48	2	96.67	IGHJ4
True	6202	V	28	296	0	98.3	IGHV5-51
True	6202	D left	28	23	0	100.0	IGHD5-12
True	6202	D right	28	23	0	100.0	IGHD5-12
True	6202	J	28	62	0	97.73	IGHJ6
True	6203	V	29	293	0	100.0	IGHV4-34
True	6203	D left	29	21	0	100.0	IGHD6-13
True	6203	D right	29	21	0	100.0	IGHD6-13
True	6203	J	29	48	0	100.0	IGHJ4
True	6204	V	17	296	0	87.12	IGHV1-69
True	6204	D left	17	31	0	100.0	IGHD3-3
True	6204	D right	17	31	0	100.0	IGHD3-3
True	6204	J	17	48	0	97.22	IGHJ4
True	6205	V	15	293	1	93.15	IGHV4-34
True	6205	D left	15	31	0	100.0	IGHD2-15
True	6205	D right	15	31	0	100.0	IGHD2-15
True	6205	J	15	62	0	96.3	IGHJ6
True	6206	V	47	305	0	97.04	IGHV6-1
True	6206	D left	47	31	1	94.12	IGHD3-10
True	6206	D right	47	31	2	94.12	IGHD3-10
True	6206	J	47	62	0	100.0	IGHJ6
True	6207	V	28	302	1	100.0	IGHV3-73
True	6207	D left	28	31	2	100.0	IGHD3-10
True	6207	D right	28	31	0	100.0	IGHD3-10
True	6207	J	28	51	0	97.44	IGHJ5
True	6208	V	13	296	0	100.0	IGHV1-2
False	6208	D left	13	18	1	100.0	IGHD6-6
True	6208	D right	13	18	0	100.0	IGHD6-6
True	6208	J	13	48	0	100.0	IGHJ4
True	6209	V	32	298	1	93.56	IGHV3-9
False	6209	D left	32	31	1	100.0	IGHD3-3
True	6209	D right	32	31	0	100.0	IGHD3-3
True	6209	J	32	62	0	94.29	IGHJ6
False	6210	V	26	293	0	100.0	IGHV4-34
True	6210	D left	26	21	0	100.0	IGHD6-13
True	6210	D right	26	21	0	100.0	IGHD6-13
True	6210	J	26	48	1	100.0	IGHJ4
True	6211	V	24	293	1	97.26	IGHV4-34
True	6211	D left	24	21	0	100.0	IGHD6-19
True	6211	D right	24	21	0	100.0	IGHD6-19
False	6211	J	24	48	1	100.0	IGHJ4
True	6212	V	8	296	1	97.29	IGHV3-30
True	6212	D left	8	31	2	91.67	IGHD2-2
True	6212	D right	8	31	0	91.67	IGHD2-2
True	6212	J	8	51	0	100.0	IGHJ5
False	6213	V	6	305	0	100.0	IGHV6-1
True	6213	D left	6	20	0	100.0	IGHD1-26
True	6213	D right	6	20	0	100.0	IGHD1-26
True	6213	J	6	48	0	100.0	IGHJ4
True	6214	V	38	305	0	100.0	IGHV6-1
True	6214	D left	38	23	0	100.0	IGHD5-12
True	6214	D right	38	23	0	100.0	IGHD5-12
True	6214	J	38	62	0	100.0	IGHJ6
False	6215	V	37	296	0	91.89	IGHV3-23
True	6215	D left	37	31	0	100.0	IGHD3-9
True	6215	D right	37	31	0	100.0	IGHD3-9
True	6215	J	37	48	0	94.59	IGHJ4
False	6216	V	38	293	3	100.0	IGHV4-34
True	6216	D left	38	21	0	100.0	IGHD6-19
True	6216	D right	38	21	0	100.0	IGHD6-19
True	6216	J	38	48	0	100.0	IGHJ4
True	6217	V	7	296	1	95.92	IGHV3-23
True	6217	D left	7	16	1	100.0	IGHD4-17
True	6217	D right	7	16	0	100.0	IGHD4-17
True	6217	J	7	48	0	100.0	IGHJ4
False	6218	V	16	293	1	95.9	IGHV4-34
True	6218	D left	16	31	0	95.24	IGHD3-10
False	6218	D right	16	31	0	95.24	IGHD3-10
True	6218	J	16	62	0	97.37	IGHJ6
False	6219	V	27	296	0	93.92	IGHV1-46
True	6219	D left	27	37	0	100.0	IGHD3-16
True	6219	D right	27	37	0	100.0	IGHD3-16
True	6219	J	27	52	1	100.0	IGHJ1
True	6220	V	35	296	1	92.78	IGHV5-51
True	6220	D left	35	17	0	100.0	IGHD1-1
True	6220	D right	35	17	0	100.0	IGHD1-1
True	6220	J	35	48	0	100.0	IGHJ4
False	6221	V	49	293	0	100.0	IGHV4-34
True	6221	D left	49	31	0	100.0	IGHD3-9
True	6221	D right	49	31	0	100.0	IGHD3-9
True	6222	V	103	293	0	94.86	IGHV4-59
True	6222	D left	103	30	2	100.0	IGHD3-10
True	6222	D right	103	30	0	100.0	IGHD3-10
True	6222	J	103	48	0	96.3	IGHJ4
False	6223	V	20	293	0	99.66	IGHV4-34
True	6223	D left	20	37	0	100.0	IGHD3-16
True	6223	D right	20	37	1	100.0	IGHD3-16
False	6223	J	20	48	1	100.0	IGHJ4
True	6224	V	30	299	2	95.29	IGHV4-39
True	6224	D left	30	20	0	100.0	IGHD5-24
True	6224	D right	30	20	0	100.0	IGHD5-24
False	6224	J	30	53	0	100.0	IGHJ2
True	6225	V	17	293	0	100.0	IGHV4-34
True	6225	D left	17	20	0	100.0	IGHD5-24
True	6225	D right	17	20	0	100.0	IGHD5-24
True	6225	J	17	48	0	100.0	IGHJ4
True	6226	V	50	301	0	96.31	IGHV2-5
True	6226	D left	50	11	0	100.0	IGHD7-27
False	6226	D right	50	11	0	100.0	IGHD7-27
False	6226	J	50	48	0	100.0	IGHJ4
False	6227	V	13	293	3	100.0	IGHV4-34
True	6227	D left	13	21	1	100.0	IGHD6-19
True	6227	D right	13	21	0	100.0	IGHD6-19
True	6227	J	13	48	1	100.0	IGHJ4
False	6228	V	13	294	0	100.0	IGHV3-30-3
True	6228	D left	13	28	0	100.0	IGHD2-21
True	6228	D right	13	28	0	100.0	IGHD2-21
True	6228	J	13	48	0	100.0	IGHJ4
False	6229	V	28	299	0	92.64	IGHV4-31
True	6229	D left	28	16	0	100.0	IGHD4-11
True	6229	D right	28	16	0	100.0	IGHD4-11
True	6230	V	7	296	0	100.0	IGHV3-48
True	6230	D left	7	31	2	100.0	IGHD3-22
False	6230	D right	7	31	0	100.0	IGHD3-22
True	6230	J	7	62	0	100.0	IGHJ6
True	6231	V	21	298	0	99.66	IGHV3-9
True	6231	D left	21	31	0	100.0	IGHD3-22
True	6231	D right	21	31	0	100.0	IGHD3-22
True	6231	J	21	48	0	100.0	IGHJ4
True	6232	V	10	296	1	100.0	IGHV1-69
True	6232	D left	10	31	0	100.0	IGHD2-15
True	6232	D right	10	31	0	100.0	IGHD2-15
False	6232	J	10	62	1	98.25	IGHJ6
True	6233	V	13	301	0	99.67	IGHV2-5
True	6233	D left	13	23	0	100.0	IGHD5-12
True	6233	D right	13	23	0	100.0	IGHD5-12
True	6233	J	13	48	0	100.0	IGHJ4
True	6234	V	20	296	0	100.0	IGHV1-2
True	6234	D left	20	31	0	100.0	IGHD3-22
True	6234	D right	20	31	0	100.0	IGHD3-22
True	6234	J	20	51	0	100.0	IGHJ5
True	6235	V	18	301	0	95.67	IGHV2-5
True	6235	D left	18	21	0	100.0	IGHD6-19
True	6235	D right	18	21	0	100.0	IGHD6-19
True	6235	J	18	48	0	97.3	IGHJ4
False	6236	V	9	296	1	100.0	IGHV3-33
True	6236	D left	9	31	0	100.0	IGHD3-3
True	6236	D right	9	31	0	100.0	IGHD3-3
True	6236	J	9	51	0	100.0	IGHJ5
False	6237	V	28	296	0	95.95	IGHV3-33
True	6237	D left	28	19	0	100.0	IGHD4-23
True	6237	D right	28	19	0	100.0	IGHD4-23
True	6237	J	28	53	0	100.0	IGHJ2
True	6238	V	8	296	1	85.08	IGHV3-23
True	6238	D left	8	20	0	100.0	IGHD5-24
True	6238	D right	8	20	0	100.0	IGHD5-24
True	6238	J	8	48	0	94.74	IGHJ4
True	6239	V	11	296	0	98.3	IGHV3-30
True	6239	D left	11	16	0	100.0	IGHD4-17
False	6239	D right	11	16	1	100.0	IGHD4-17
True	6239	J	11	62	0	100.0	IGHJ6
True	6240	V	24	299	1	87.89	IGHV4-30-4
True	6240	D left	24	17	0	100.0	IGHD1-1
True	6240	D right	24	17	0	100.0	IGHD1-1
True	6240	J	24	48	0	100.0	IGHJ4
False	6241	V	16	298	1	100.0	IGHV3-43
True	6241	D left	16	21	0	100.0	IGHD6-13
True	6241	D right	16	21	0	100.0	IGHD6-13
True	6241	J	16	62	0	97.78	IGHJ6
False	6242	V	14	296	1	100.0	IGHV3-30
True	6242	D left	14	21	0	100.0	IGHD6-13
False	6242	D right	14	21	1	100.0	IGHD6-13
True	6242	J	14	48	1	100.0	IGHJ4
False	6243	V	9	296	0	91.89	IGHV3-23
True	6243	D left	9	31	0	100.0	IGHD2-2
True	6243	D right	9	31	0	100.0	IGHD2-2
True	6243	J	9	62	0	97.78	IGHJ6
True	6244	V	7	296	0	86.3	IGHV3-23
True	6244	D left	7	31	0	100.0	IGHD3-22
True	6244	D right	7	31	0	100.0	IGHD3-22
True	6244	J	7	62	0	92.59	IGHJ6
True	6245	V	14	296	0	97.28	IGHV3-30
True	6245	D left	14	31	0	100.0	IGHD3-3
True	6245	D right	14	31	0	100.0	IGHD3-3
False	6246	V	46	293	0	100.0	IGHV4-34
True	6246	D left	46	31	0	100.0	IGHD3-3
True	6246	D right	46	31	1	100.0	IGHD3-3
False	6247	V	18	296	1	100.0	IGHV3-64D
True	6247	D left	18	21	1	100.0	IGHD6-19
True	6247	D right	18	21	0	100.0	IGHD6-19
True	6247	J	18	62	0	100.0	IGHJ6
True	6248	V	28	296	0	98.31	IGHV3-74
True	6248	D left	28	19	0	100.0	IGHD4-23
True	6248	D right	28	19	1	100.0	IGHD4-23
True	6248	J	28	51	0	100.0	IGHJ5
True	6249	V	10	296	1	97.28	IGHV3-23
True	6249	D left	10	20	3	94.12	IGHD1-26
True	6249	D right	10	20	0	94.12	IGHD1-26
True	6249	J	10	48	0	97.3	IGHJ4
False	6250	V	21	296	0	100.0	IGHV3-48
True	6250	D left	21	31	1	100.0	IGHD3-3
True	6250	D right	21	31	0	100.0	IGHD3-3
True	6250	J	21	62	1	100.0	IGHJ6
True	6251	V	13	296	0	100.0	IGHV3-30
True	6251	D left	13	20	0	100.0	IGHD1-26
True	6251	D right	13	20	0	100.0	IGHD1-26
True	6251	J	13	48	0	97.14	IGHJ4
False	6252	V	14	298	1	100.0	IGHV3-9
True	6252	D left	14	31	1	100.0	IGHD3-10
True	6252	D right	14	31	0	100.0	IGHD3-10
True	6252	J	14	48	1	96.43	IGHJ4
False	6253	V	29	294	0	100.0	IGHV4-b
True	6253	D left	29	31	0	100.0	IGHD3/OR15-3b
True	6253	D right	29	31	0	100.0	IGHD3/OR15-3b
False	6254	V	16	296	2	96.28	IGHV3-23
False	6254	D left	16	20	0	100.0	IGHD1-26
True	6254	D right	16	20	1	100.0	IGHD1-26
True	6254	J	16	48	1	94.29	IGHJ4
True	6255	V	46	296	2	95.92	IGHV3-74
True	6255	J	46	51	0	95.24	IGHJ5
True	6256	V	13	296	1	100.0	IGHV3-23
True	6256	D left	13	23	0	100.0	IGHD5-12
True	6256	D right	13	23	0	100.0	IGHD5-12
False	6256	J	13	48	2	100.0	IGHJ4
False	6257	V	10	296	2	99.32	IGHV3-30
False	6257	D left	10	16	1	100.0	IGHD4-17
True	6257	D right	10	16	0	100.0	IGHD4-17
True	6257	J	10	48	0	97.5	IGHJ4
True	6258	V	12	296	0	100.0	IGHV1-8
True	6258	D left	12	20	0	100.0	IGHD5-5
True	6258	D right	12	20	0	100.0	IGHD5-5
True	6258	J	12	62	1	98.08	IGHJ6
True	6259	V	12	296	1	95.56	IGHV5-51
True	6259	D left	12	31	0	95.83	IGHD2-2
True	6259	D right	12	31	0	95.83	IGHD2-2
True	6259	J	12	62	0	100.0	IGHJ6
True	6260	V	8	302	0	96.01	IGHV3-15
True	6260	D left	8	20	0	93.75	IGHD5-24
True	6260	D right	8	20	0	93.75	IGHD5-24
True	6260	J	8	48	0	96.97	IGHJ4
True	6261	V	21	296	0	100.0	IGHV3-23
True	6261	D left	21	31	0	100.0	IGHD3-10
True	6261	D right	21	31	0	100.0	IGHD3-10
True	6261	J	21	48	0	100.0	IGHJ4
False	6262	V	10	299	1	95.32	IGHV4-39
True	6262	D left	10	21	0	100.0	IGHD6-19
False	6262	D right	10	21	0	100.0	IGHD6-19
True	6262	J	10	51	0	91.18	IGHJ5
True	6263	V	44	301	0	100.0	IGHV2-5
True	6263	D left	44	31	0	100.0	IGHD3-22
True	6263	D right	44	31	1	100.0	IGHD3-22
True	6263	J	44	48	0	100.0	IGHJ4
True	6264	V	51	296	0	97.58	IGHV1-18
True	6264	D left	51	31	0	100.0	IGHD2-2
True	6264	D right	51	31	0	100.0	IGHD2-2
True	6264	J	51	48	0	100.0	IGHJ4
False	6265	V	6	296	0	92.91	IGHV1-69
True	6265	D left	6	19	0	100.0	IGHD4-23
False	6265	D right	6	19	0	100.0	IGHD4-23
True	6265	J	6	51	0	96.55	IGHJ5
